'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow Byts/s','Flow Pkts/s','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Bwd PSH Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Label
7834,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,255.2974,7834.0,0.0,7834,7834,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,127.6487,127.6487,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
9374,4,8,318,4434,318,0,79.5,159.0,1460,0,554.25,750.2544,506934.073,1280.1365,852.1818,1585.359,4897,63,9112,3037.3333,2308.9262,4897,453,9374,1339.1429,1952.2453,5123,99,0,0,80,184,426.7122,853.4244,0,1460,365.5385,629.9339,396816.7692,0,1,0,0,0,0,0,0,2,396.0,79.5,554.25,4,318,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
12127,4,8,315,4434,315,0,78.75,157.5,1460,0,554.25,750.2544,391605.5084,989.5275,1102.4545,2322.3944,7435,41,11926,3975.3333,3982.517,8204,296,12127,1732.4286,2820.9716,7435,97,0,0,80,184,329.8425,659.685,0,1460,365.3077,629.9534,396841.2308,0,1,0,0,0,0,0,0,2,395.75,78.75,554.25,4,315,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9329,3,7,316,4434,316,0,105.3333,182.4427,1460,0,633.4286,773.4224,509164.9695,1071.9263,1036.5556,1379.6508,3509,46,7858,3929.0,1036.6185,4662,3196,9329,1554.8333,1515.7198,3509,67,0,0,60,164,321.5779,750.3484,0,1460,431.8182,666.816,444643.5636,0,1,0,0,0,0,0,0,2,475.0,105.3333,633.4286,3,316,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3926,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,509.4244,3926.0,0.0,3926,3926,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,254.7122,254.7122,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
4362,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,458.5053,4362.0,0.0,4362,4362,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,229.2526,229.2526,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
18498,3,7,321,4434,321,0,107.0,185.3294,1460,0,633.4286,773.4224,257054.8167,540.599,2055.3333,3796.963,11934,52,16744,8372.0,8175.5686,14153,2591,18498,3083.0,4607.8129,11934,191,0,0,60,164,162.1797,378.4193,0,1460,432.2727,666.7308,444530.0182,0,1,0,0,0,0,0,0,2,475.5,107.0,633.4286,3,321,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9939,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,478015.897,1207.3649,903.5455,1276.6864,4132,31,9146,3048.6667,3028.1609,6397,502,9939,1419.8571,1749.0589,4132,151,0,0,80,184,402.455,804.91,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7185,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,661238.6917,1670.1461,653.1818,1129.0979,3319,54,6765,2255.0,1639.4536,3319,367,7185,1026.4286,1344.7369,3429,121,0,0,80,184,556.7154,1113.4308,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3636,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,550.055,3636.0,0.0,3636,3636,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,275.0275,275.0275,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8761,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,542175.5507,1369.7067,796.4545,1176.0472,3175,8,8433,2811.0,1234.6307,3972,1514,8761,1251.5714,1400.1806,3175,55,0,0,80,184,456.5689,913.1378,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9156,4,8,315,4434,315,0,78.75,157.5,1460,0,554.25,750.2544,518676.2779,1310.616,832.3636,1586.3549,4308,39,8798,2932.6667,2339.8402,4308,231,9156,1308.0,1900.5819,4404,143,0,0,80,184,436.872,873.744,0,1460,365.3077,629.9534,396841.2308,0,1,0,0,0,0,0,0,2,395.75,78.75,554.25,4,315,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6085,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,328.6771,6085.0,0.0,6085,6085,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,164.3385,164.3385,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
9479,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,501107.7118,1265.9563,861.7273,1696.1216,5398,39,9130,3043.3333,2603.7477,5398,247,9479,1354.1429,2099.8455,5612,134,0,0,80,184,421.9854,843.9709,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
14472,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138.1979,14472.0,0.0,14472,14472,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,69.0989,69.0989,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
14255,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,333497.0186,841.8099,1295.9091,2326.3352,7550,12,14057,4685.6667,3003.7106,8151,2827,14255,2036.4286,2755.0633,7550,108,0,0,80,184,280.6033,561.2066,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
9636,4,8,325,4434,325,0,81.25,162.5,1460,0,554.25,750.2544,493877.1274,1245.33,876.0,1778.0047,5548,12,9500,3166.6667,2846.3187,6089,403,9636,1376.5714,2139.8593,5548,68,0,0,80,184,415.11,830.22,0,1460,366.0769,629.8929,396765.0769,0,1,0,0,0,0,0,0,2,396.5833,81.25,554.25,4,325,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3154,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,634.1154,3154.0,0.0,3154,3154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,317.0577,317.0577,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
20193,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,99.0442,20193.0,0.0,20193,20193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,49.5221,49.5221,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
13235,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,359199.0933,906.6868,1203.1818,2528.9064,8131,48,12914,4304.6667,4187.0771,8774,473,13235,1890.7143,3057.9083,8131,169,0,0,80,184,302.2289,604.4579,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7396,3,7,318,4434,318,0,106.0,183.5974,1460,0,633.4286,773.4224,642509.4646,1352.0822,821.7778,926.5662,2745,43,5566,2783.0,53.7401,2821,2745,7396,1232.6667,1432.9029,3792,44,0,0,60,164,405.6247,946.4575,0,1460,432.0,666.7815,444597.6,0,1,0,0,0,0,0,0,2,475.2,106.0,633.4286,3,318,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4795,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,417.1011,4795.0,0.0,4795,4795,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,208.5506,208.5506,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8357,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,568744.7649,1435.922,759.7273,1449.847,4036,27,8193,2731.0,2211.2017,4600,290,8357,1193.8571,1762.4606,4036,27,0,0,80,184,478.6407,957.2813,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7160,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,279.3296,7160.0,0.0,7160,7160,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,139.6648,139.6648,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
6590,3,7,323,4434,323,0,107.6667,186.4841,1460,0,633.4286,773.4224,721851.2898,1517.4507,732.2222,865.2631,2668,29,5355,2677.5,13.435,2687,2668,6590,1098.3333,1275.266,3453,131,0,0,60,164,455.2352,1062.2155,0,1460,432.4545,666.6977,444485.8727,0,1,0,0,0,0,0,0,2,475.7,107.6667,633.4286,3,323,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
17710,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,268435.9119,677.5833,1610.0,3207.603,9465,54,17099,5699.6667,4737.0241,9465,381,17710,2530.0,3948.2227,9826,203,0,0,80,184,225.8611,451.7222,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
11447,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,174.7183,11447.0,0.0,11447,11447,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,87.3591,87.3591,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
4179,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,478.5834,4179.0,0.0,4179,4179,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,239.2917,239.2917,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
8558,4,8,325,4434,325,0,81.25,162.5,1460,0,554.25,750.2544,556087.871,1402.1968,778.0,1787.4952,6096,50,8346,2782.0,2995.2289,6096,268,8558,1222.5714,2269.4339,6318,54,0,0,80,184,467.3989,934.7979,0,1460,366.0769,629.8929,396765.0769,0,1,0,0,0,0,0,0,2,396.5833,81.25,554.25,4,325,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7341,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,647050.8105,1634.6547,667.3636,1196.608,3475,45,7060,2353.3333,1888.2146,4091,344,7341,1048.7143,1430.3919,3475,117,0,0,80,184,544.8849,1089.7698,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
3337,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,599.3407,3337.0,0.0,3337,3337,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,299.6704,299.6704,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
29987,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,158535.3653,400.1734,2726.0909,6799.7924,22713,31,29603,9867.6667,11491.6433,22713,563,29987,4283.8571,8424.6293,22935,199,0,0,80,184,133.3911,266.7823,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7085,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,670995.06,1693.7191,644.0909,1045.9842,2805,68,6836,2278.6667,1669.9139,3622,409,7085,1012.1429,1345.3322,3239,85,0,0,80,184,564.573,1129.1461,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8460,4,8,322,4434,322,0,80.5,161.0,1460,0,554.25,750.2544,562174.9409,1418.4397,769.0909,1445.7719,4237,54,8245,2748.3333,2116.0766,4237,326,8460,1208.5714,1775.2942,4435,89,0,0,80,184,472.8132,945.6265,0,1460,365.8462,629.9098,396786.3077,0,1,0,0,0,0,0,0,2,396.3333,80.5,554.25,4,322,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5691,4,8,321,4434,321,0,80.25,160.5,1460,0,554.25,750.2544,835529.7839,2108.5925,517.3636,891.8377,3004,50,5417,1805.6667,1322.3397,3004,387,5691,813.0,1139.5973,3240,65,0,0,80,184,702.8642,1405.7283,0,1460,365.7692,629.9156,396793.6923,0,1,0,0,0,0,0,0,2,396.25,80.25,554.25,4,321,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7951,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,251.5407,7951.0,0.0,7951,7951,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,125.7703,125.7703,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
4815,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,415.3686,4815.0,0.0,4815,4815,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,207.6843,207.6843,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
5643,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,354.4214,5643.0,0.0,5643,5643,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,177.2107,177.2107,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
6172,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,324.0441,6172.0,0.0,6172,6172,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,162.022,162.022,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
3030,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,660.066,3030.0,0.0,3030,3030,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,330.033,330.033,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
17869,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111.9257,17869.0,0.0,17869,17869,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,55.9628,55.9628,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8890,4,8,327,4434,327,0,81.75,163.5,1460,0,554.25,750.2544,535545.5568,1349.8313,808.1818,1517.4851,4236,54,8634,2878.0,2298.6033,4822,341,8890,1270.0,1828.3796,4236,119,0,0,80,184,449.9438,899.8875,0,1460,366.2308,629.8823,396751.6923,0,1,0,0,0,0,0,0,2,396.75,81.75,554.25,4,327,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7172,4,8,318,4434,318,0,79.5,159.0,1460,0,554.25,750.2544,662576.6871,1673.1735,652.0,1239.285,3795,34,6985,2328.3333,1824.6735,3795,285,7172,1024.5714,1491.1586,3878,94,0,0,80,184,557.7245,1115.449,0,1460,365.5385,629.9339,396816.7692,0,1,0,0,0,0,0,0,2,396.0,79.5,554.25,4,318,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
10210,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,465621.9393,1175.3183,928.1818,1975.9912,6418,37,10051,3350.3333,3369.0364,7009,376,10210,1458.5714,2392.2953,6418,48,0,0,80,184,391.7728,783.5455,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7557,4,8,323,4434,323,0,80.75,161.5,1460,0,554.25,750.2544,629482.5989,1587.9317,687.0,1247.4974,3267,45,7312,2437.3333,1809.9813,3789,381,7557,1079.5714,1490.5058,3267,119,0,0,80,184,529.3106,1058.6211,0,1460,365.9231,629.904,396779.0769,0,1,0,0,0,0,0,0,2,396.4167,80.75,554.25,4,323,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6744,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,296.5599,6744.0,0.0,6744,6744,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,148.28,148.28,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
16399,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,289895.7253,731.7519,1490.8182,3799.6813,12725,41,16128,5376.0,6525.4035,12725,261,16399,2342.7143,4725.8644,12865,106,0,0,80,184,243.9173,487.8346,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
46966,4,8,318,4434,318,0,79.5,159.0,1460,0,554.25,750.2544,101179.5767,255.504,4269.6364,8940.6325,22670,47,46391,15463.6667,12858.5472,23103,618,46966,6709.4286,10754.8734,22870,186,0,0,80,184,85.168,170.336,0,1460,365.5385,629.9339,396816.7692,0,1,0,0,0,0,0,0,2,396.0,79.5,554.25,4,318,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7775,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,257.2347,7775.0,0.0,7775,7775,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,128.6174,128.6174,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
6291,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,317.9145,6291.0,0.0,6291,6291,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,158.9572,158.9572,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
24946,4,8,325,4434,325,0,81.25,162.5,1460,0,554.25,750.2544,190772.0677,481.039,2267.8182,6414.7255,21522,49,24723,8241.0,11578.0386,21522,273,24946,3563.7143,8058.4894,21764,105,0,0,80,184,160.3463,320.6927,0,1460,366.0769,629.8929,396765.0769,0,1,0,0,0,0,0,0,2,396.5833,81.25,554.25,4,325,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
21241,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,223812.4382,564.9452,1931.0,3617.3603,10946,51,10173,3391.0,3569.3766,7319,346,21241,3034.4286,4242.8306,10946,117,0,0,80,184,188.3151,376.6301,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4253,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,470.2563,4253.0,0.0,4253,4253,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,235.1281,235.1281,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
10024,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,474261.7717,1197.1269,911.2727,1695.7185,4515,53,9738,3246.0,2475.7853,4830,393,10024,1432.0,2043.847,4678,162,0,0,80,184,399.0423,798.0846,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
15110,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,132.3627,15110.0,0.0,15110,15110,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,66.1813,66.1813,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
5799,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,344.887,5799.0,0.0,5799,5799,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,172.4435,172.4435,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
5247,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,381.1702,5247.0,0.0,5247,5247,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,190.5851,190.5851,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
2739,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,730.1935,2739.0,0.0,2739,2739,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,365.0968,365.0968,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
4498,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,444.6421,4498.0,0.0,4498,4498,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,222.321,222.321,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
3770,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,530.504,3770.0,0.0,3770,3770,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,265.252,265.252,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
5407,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,878490.8452,2219.3453,491.5455,955.0642,3214,42,5165,1721.6667,1465.7648,3214,284,5407,772.4286,1169.6838,3302,125,0,0,80,184,739.7818,1479.5635,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4628,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,432.1521,4628.0,0.0,4628,4628,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,216.0761,216.0761,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
9982,4,8,323,4434,323,0,80.75,161.5,1460,0,554.25,750.2544,476557.804,1202.1639,907.4545,1944.3878,6422,48,9711,3237.0,3423.1845,7025,365,9982,1426.0,2359.9569,6422,116,0,0,80,184,400.7213,801.4426,0,1460,365.9231,629.904,396779.0769,0,1,0,0,0,0,0,0,2,396.4167,80.75,554.25,4,323,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8346,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,569134.9149,1437.8145,758.7273,1465.805,4409,45,8181,2727.0,2363.9359,5020,298,8346,1192.2857,1785.7761,4409,65,0,0,80,184,479.2715,958.543,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8026,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,591951.1587,1495.1408,729.6364,1133.6811,3699,7,7768,2589.3333,1152.6718,3699,1398,8026,1146.5714,1368.7521,3872,72,0,0,80,184,498.3803,996.7605,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4646,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,430.4778,4646.0,0.0,4646,4646,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,215.2389,215.2389,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
