Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,lenght,content,classification,URL,timestamp,source_ip,dest_port
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=52DB5CEBB0CC3D07C384E255EC4B45CF,,close,,,0,http://localhost:8080/tienda1/miembros/salir.jsp HTTP/1.1,2025-10-12 06:52:00,192.168.1.156,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E97018C06B292ACCC2771344AB2672D9,application/x-www-form-urlencoded,Connection: close,Content-Length: 4,id=1,0,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1,2025-10-12 06:53:00,192.168.1.157,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=59709792910A715A3BA643F1544409AB,,close,,,0,http://localhost:8080/tienda1/imagenes/1.gif HTTP/1.1,2025-10-12 06:54:00,192.168.1.158,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=38FCE907B64B441130883F8415301F00,application/x-www-form-urlencoded,Connection: close,Content-Length: 33,errorMsg=Credenciales+incorrectas,0,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1,2025-10-12 06:55:00,192.168.1.159,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=976587DCD31B99587CA40CC94535AD5A,,close,,,0,http://localhost:8080/tienda1/miembros/index.jsp HTTP/1.1,2025-10-12 06:56:00,192.168.1.160,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=03E85970503DFBAD78DC62E236906DFA,,close,,,0,http://localhost:8080/tienda1/global/estilos.css HTTP/1.1,2025-10-12 06:57:00,192.168.1.161,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=34828FA70AC580D00DCDD0962160E0DA,,close,,,0,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=waller&pwd=3997o9a02&remember=on&B1=Entrar HTTP/1.1,2025-10-12 06:58:00,192.168.1.162,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=AA7AAED31BDA2C3E26530734B5C7A832,,close,,,0,http://localhost:8080/tienda1/miembros/salir.jsp HTTP/1.1,2025-10-12 06:59:00,192.168.1.163,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=BECEAEFD8B9F9B9AA4700EC758C29F46,,close,,,0,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg HTTP/1.1,2025-10-12 07:00:00,192.168.1.164,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1841CC097D770664FFFB3619E6A89265,,close,,,0,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2 HTTP/1.1,2025-10-12 07:01:00,192.168.1.165,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7BC69365FDDED4F2148D4A1C288365D2,,close,,,0,http://localhost:8080/tienda1/imagenes/cmenbul.gif HTTP/1.1,2025-10-12 07:02:00,192.168.1.166,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=296A3F833D64FBF295E8326980E16649,,close,,,0,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=holder&pwd=o1e6e2d6&remember=off&B1=Entrar HTTP/1.1,2025-10-12 07:03:00,192.168.1.167,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8342EF505621940985D1F62860FAEF36,,close,,,0,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg HTTP/1.1,2025-10-12 07:04:00,192.168.1.168,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0247DA5F9111224542BA57FA361314E6,application/x-www-form-urlencoded,Connection: close,Content-Length: 17,B2=Vaciar+carrito,0,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1,2025-10-12 07:05:00,192.168.1.169,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=092E22103642F46B0909DBC6079AB2D8,,close,,,0,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg HTTP/1.1,2025-10-12 07:06:00,192.168.1.170,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=357E0050F5F316338E5224183AB608B5,,close,,,0,http://localhost:8080/tienda1/imagenes/2.gif HTTP/1.1,2025-10-12 07:07:00,192.168.1.171,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A6266F5BC90B4D1C1A801C733A39573C,application/x-www-form-urlencoded,Connection: close,Content-Length: 62,modo=entrar&login=youji&pwd=1e9.L62r2dO6&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2025-10-12 07:08:00,192.168.1.172,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3441B4F21A7CD5A78DA6147D76C9AB36,,close,,,0,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7427&B1=Confirmar HTTP/1.1,2025-10-12 07:09:00,192.168.1.173,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=81150425C434514C70B2D707F0F769F5,,close,,,0,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1,2025-10-12 07:10:00,192.168.1.174,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=782EE12FD404F3457D3503B26A8F82CA,application/x-www-form-urlencoded,Connection: close,Content-Length: 254,modo=registro&login=enid&password=75p%ED80ica&nombre=Edelmar&apellidos=Mc%27Morral+Obrist&email=spradin-baines%40muebetuweb.cf&dni=35868151L&direccion=Lugar+Canedo+S%2FN+13H&ciudad=Rajadell&cp=37891&provincia=Guadalajara&ntc=0293148493278191&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-12 07:11:00,192.168.1.175,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7917007A206987CED81E38130835B256,,close,,,0,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9140&B1=Pasar+por+caja HTTP/1.1,2025-10-12 07:12:00,192.168.1.176,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9615A28519B30EA552916C6B71C15C40,,close,,,0,http://localhost:8080/tienda1/imagenes/logo.gif HTTP/1.1,2025-10-12 07:13:00,192.168.1.177,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B1046740F4D22881F7386904963FE9DB,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,modo=insertar&precio=2569&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-12 07:14:00,192.168.1.178,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B20AC281DD1C8AC113EF5A5C07698415,,close,,,0,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=brenna&password=veLeJAR&nombre=Orieta&apellidos=Forn%E9s+Rigall&email=eisenberg%40muchochinoenchina.mx&dni=26064480Y&direccion=Emilio+Arrieta%2C+110%2C+1F&ciudad=Palmera&cp=44368&provincia=%C1vila&ntc=3483759032039074&B1=Registrar HTTP/1.1,2025-10-12 07:15:00,192.168.1.179,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6E549024BAD8FF23AD9494E6FCFF20F3,,close,,,0,http://localhost:8080/tienda1/index.jsp HTTP/1.1,2025-10-12 07:16:00,192.168.1.180,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8292C550E4C38190FB1801CAFA6C853B,,close,,,0,http://localhost:8080/tienda1/publico/carrito.jsp HTTP/1.1,2025-10-12 07:17:00,192.168.1.181,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=417B7703D213D05F6212A2C6EB89C76B,,close,,,0,http://localhost:8080/tienda1/imagenes/cmenbul.gif HTTP/1.1,2025-10-12 07:18:00,192.168.1.182,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F8BE9072AEF933D58EBC2A5710A48857,,close,,,0,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1437&B1=Pasar+por+caja HTTP/1.1,2025-10-12 07:19:00,192.168.1.183,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3687A507C4A5EFB91EF189D65EBDFD6D,,close,,,0,http://localhost:8080/tienda1/publico/carrito.jsp HTTP/1.1,2025-10-12 07:20:00,192.168.1.184,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=149825B92B08A7A6866773F885386E90,,close,,,0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1,2025-10-12 07:21:00,192.168.1.185,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=55FFE1EF8082E0F10163CA2644938612,,close,,,0,http://localhost:8080/tienda1/miembros/index.jsp HTTP/1.1,2025-10-12 07:22:00,192.168.1.186,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=315A399BFAC6BFA801BB45850F445549,,close,,,0,http://localhost:8080/tienda1/miembros/fotos.jsp HTTP/1.1,2025-10-12 07:23:00,192.168.1.187,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1027A1161D9E71B10714FCBA29C2BF0A,,close,,,0,http://localhost:8080/tienda1/miembros/salir.jsp HTTP/1.1,2025-10-12 07:24:00,192.168.1.188,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6B9A0EED2925C275CC4EC98C21524683,,close,,,0,http://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=Queso+Manchego&precio=39&cantidad=58&B1=A%F1adir+al+carrito HTTP/1.1,2025-10-12 07:25:00,192.168.1.189,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4FC1A1652F528FEE271AE2857BFCE24D,,close,,,0,http://localhost:8080/tienda1/global/creditos.jsp HTTP/1.1,2025-10-12 07:26:00,192.168.1.190,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=15EFBF99B681FB74DAC82406F11AA6FA,,close,,,0,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito HTTP/1.1,2025-10-12 07:27:00,192.168.1.191,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0652013D877371FFC5709FEDA51369FD,,close,,,0,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=ezella&password=CU25439y&nombre=Hedda&apellidos=Ojeda+Fita&email=mallott%40edifico.bf&dni=63897551D&direccion=C%2F+Ferriol%2C+105+11%3FD&ciudad=Begues&cp=06390&provincia=Le%F3n&ntc=7359610101148401&B1=Registrar HTTP/1.1,2025-10-12 07:28:00,192.168.1.192,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=CF3A1282599F984215B61ADFBC8EB4CE,,close,,,0,http://localhost:8080/tienda1/global/menum.jsp HTTP/1.1,2025-10-12 07:29:00,192.168.1.193,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0F727FD96F6DBC088DD59AAADC3D645D,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=1006&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-12 07:30:00,192.168.1.194,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1EB33A33B49A2978730512FABBEAA6A5,,close,,,0,http://localhost:8080/tienda1/global/creditos.jsp HTTP/1.1,2025-10-12 07:31:00,192.168.1.195,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DF4AC292B66AECB609503F5E6A8688FA,,close,,,0,http://localhost:8080/tienda1/imagenes/logo.gif HTTP/1.1,2025-10-12 07:32:00,192.168.1.196,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DCBBE12D9CF4A70FC28C608988812005,,close,,,0,http://localhost:8080/tienda1/miembros/fotos.jsp HTTP/1.1,2025-10-12 07:33:00,192.168.1.197,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=AEC9D6943AB3829FDAEAD4AB499E717A,,close,,,0,http://localhost:8080/tienda1/global/creditos.jsp HTTP/1.1,2025-10-12 07:34:00,192.168.1.198,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E349BC237F6AB2FB33BC1DC03980E9F8,,close,,,0,http://localhost:8080/tienda1/imagenes/logo.gif HTTP/1.1,2025-10-12 07:35:00,192.168.1.199,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=232D67B1C60A27A6EC3CAD096FFC928E,,close,,,0,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1,2025-10-12 07:36:00,192.168.1.200,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A41C7C989295063A78A5C9BC03965064,,close,,,0,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=dunn&pwd=OASi0s&remember=on&B1=Entrar HTTP/1.1,2025-10-12 07:37:00,192.168.1.201,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D5233E78A0F1A44748799A94F8C1C287,,close,,,0,http://localhost:8080/tienda1/imagenes/3.gif HTTP/1.1,2025-10-12 07:38:00,192.168.1.202,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=95FB9F63E0F3A534A18350A4E853F9CE,,close,,,0,http://localhost:8080/tienda1/publico/productos.jsp HTTP/1.1,2025-10-12 07:39:00,192.168.1.203,80
