Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type,timestamp,source_ip
135,73,1,6,6,6,6.0,0.0,6,6,6.0,0.0,328767.1233,54794.52055,24.33333333,23.50177298,48,1,0,0.0,0.0,0,0,49,24.5,33.23401872,48,1,20,60,13698.63014,41095.89041,6,6,6.0,0.0,0.0,0,0,1,7.5,6,254,2051,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.073,192.168.1.76
80,98726860,7,347,323,0,49.57142857,120.6038379,4344,0,1288.333333,1343.856763,120.95999,0.162063293,6581790.667,25500000.0,98700000,1,98700000,16400000.0,40300000.0,98700000,4,98700000,12300000.0,34900000.0,98700000,1,184,296,0.070902691,0.091160602,0,4344,702.8235294,1148.17808,1318312.904,1,0,0,746.75,347,0,235,4,20,14979.0,14979,14979,98700000.0,98700000,98700000,DoS,2025-10-13 03:25:26.860,192.168.1.76
32780,44,1,2,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.044,192.168.1.0
8080,63825,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5342.734038,109.6748923,10637.5,25007.02318,61677,43,63825,21275.0,36320.3256,63213,43,62244,31122.0,43211.2954,61677,567,92,72,62.67136702,47.00352526,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:03.825,192.168.1.221
8080,63242,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5391.986338,110.6859366,10540.33333,24897.4544,61359,42,63242,21080.66667,35898.41058,62531,42,61937,30968.5,42978.65727,61359,578,92,72,63.24910661,47.43682995,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:03.242,192.168.1.150
85,98,1,0,0,0,0.0,0.0,6,6,6.0,0.0,61224.4898,20408.16327,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,10204.08163,10204.08163,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.098,192.168.1.250
53,200,2,76,38,38,38.0,0.0,141,141,141.0,0.0,1790000.0,20000.0,66.66666667,73.79250188,148,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,64,64,10000.0,10000.0,38,141,79.2,56.41542342,3182.7,0,0,0,99.0,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.200,192.168.1.201
2920,63,1,0,0,0,0.0,0.0,6,6,6.0,0.0,95238.09524,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15873.01587,15873.01587,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.063,192.168.1.111
80,68287864,6,373,373,0,62.16666667,152.2766123,4344,0,1656.428571,1757.579003,175.258081,0.190370576,5690655.333,19700000.0,68100000,1,68200000,13600000.0,30500000.0,68100000,1,148861,24810.16667,54423.9354,135402,16,200,232,0.087863343,0.102507233,0,4344,854.8571429,1458.370843,2126845.516,0,0,1,920.6153846,373,274,235,1,32,980.0,980,980,68100000.0,68100000,68100000,DoS,2025-10-12 18:58:07.864,192.168.1.57
8080,998848,3,0,0,0,0.0,0.0,6,6,6.0,0.0,18.02075992,6.006919972,199769.6,272640.0586,499331,581,998104,499052.0,1329.360749,499992,498112,998267,499133.5,1331.482069,500075,498192,92,60,3.003459986,3.003459986,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:38.848,192.168.1.147
8080,93102,4,206,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3651.908659,75.18635475,15517.0,36822.76251,90678,75,93102,31034.0,52856.25708,92065,75,91394,45697.0,63612.74025,90678,716,92,72,42.96363129,32.22272346,0,194,42.5,75.2880184,5668.285714,0,1,0,48.57142857,206,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:33.102,192.168.1.106
8080,82819,19,73351,13140,0,3860.578947,3449.112822,128,0,9.741935484,21.97417839,889324.9134,603.7261981,1690.183673,10165.00391,71359,1,82819,4601.055556,17995.94787,76700,48,81511,2717.033333,12971.10154,71359,1,392,632,229.4159553,374.3102428,0,13140,1444.176471,2796.289153,7819233.028,0,1,0,1473.06,73351,8192,1278,18,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:22.819,192.168.1.14
80,34321534,7,852,417,0,121.7142857,201.7363909,5792,0,1656.428571,2120.732252,362.6586154,0.407907176,2640118.0,9407098.784,33900000,0,34200000,5697673.833,13800000.0,33900000,2,34300000,5720255.333,13800000.0,34000000,45,196,232,0.203953588,0.203953588,0,5792,830.2,1608.032569,2585768.743,1,0,0,889.5,852,0,235,4,20,10988.0,10988,10988,33900000.0,33900000,33900000,DoS,2025-10-12 09:32:01.534,192.168.1.218
1455,23,1,0,0,0,0.0,0.0,6,6,6.0,0.0,260869.5652,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,43478.26087,43478.26087,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.023,192.168.1.211
80,1807571,3,26,20,0,8.666666667,10.26320288,7215,0,2320.2,2991.555649,6432.389101,4.425828916,258224.4286,676792.6575,1793002,6,14066,7033.0,9937.678703,14060,6,1807385,451846.25,894128.1725,1793002,65,72,112,1.659685844,2.766143073,0,7215,1291.888889,2441.667076,5961738.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:30:07.571,192.168.1.54
80,87569432,10,331,325,0,33.1,102.5805375,5803,0,1932.5,2539.075088,136.1890757,0.182712159,5837962.133,22300000.0,86400000,1,87400000,9711872.0,28800000.0,86400000,1,164361,32872.2,72468.19404,162500,3,324,200,0.114195099,0.06851706,0,5803,701.5294118,1702.591228,2898816.89,0,0,1,745.375,331,251,235,2,20,2868.0,2868,2868,86400000.0,86400000,86400000,DoS,2025-10-13 00:19:29.432,192.168.1.129
80,5705224,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.701111823,1901741.333,3293121.083,5704310,113,5705224,2852612.0,4032909.987,5704310,914,0,0.0,0.0,0,0,104,40,0.525833867,0.175277956,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:35:05.224,192.168.1.234
1124,52,1,2,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,19230.76923,19230.76923,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.052,192.168.1.221
80,5671865,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705235403,1890621.667,3273899.356,5670995,132,5671865,2835932.5,4009383.838,5670995,870,0,0.0,0.0,0,0,104,40,0.528926552,0.176308851,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:34:31.865,192.168.1.159
80,103018267,8,317,299,0,39.625,104.8453794,5792,0,1656.428571,2429.118623,115.6299785,0.145605245,7358447.643,26700000.0,100000000,1,103000000,14700000.0,37600000.0,100000000,1,103000000,17200000.0,42100000.0,103000000,14,244,232,0.077656131,0.067949114,0,5792,744.875,1747.800861,3054807.85,1,0,0,794.5333333,317,0,235,3,20,13004.0,13004,13004,100000000.0,100000000,100000000,DoS,2025-10-13 04:36:58.267,192.168.1.81
80,5800304,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.689619027,1933434.667,3348036.329,5799414,123,5800304,2900152.0,4100175.641,5799414,890,0,0.0,0.0,0,0,104,40,0.51721427,0.172404757,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:36:40.304,192.168.1.70
21,238,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,63.63961031,164,74,238,238.0,0.0,238,238,0,0.0,0.0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.238,192.168.1.133
80,277058,3,26,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,41987.59826,28.87482043,39579.71429,104109.9435,275678,17,954,477.0,552.9575029,868,86,277041,69260.25,137612.4025,275678,166,72,112,10.82805766,18.04676277,0,8675,1292.555556,2931.429562,8593279.278,0,1,0,1454.125,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:04:37.058,192.168.1.219
53,172,2,64,32,32,32.0,0.0,48,48,48.0,0.0,930232.5581,23255.81395,57.33333333,58.94347575,120,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,40,40,11627.90698,11627.90698,32,48,38.4,8.76356092,76.8,0,0,0,48.0,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.172,192.168.1.148
80,10506204,8,455,455,0,56.875,160.8667927,11632,0,2908.0,5816.0,1150.463098,1.142182276,955109.4545,2126975.533,5501218,40,5505062,786437.4286,2079659.128,5502661,192,10500000,3502054.667,3041833.597,5501218,1421,264,136,0.761454851,0.380727425,0,11632,929.7692308,3218.078209,10400000.0,0,1,0,1007.25,455,29200,235,1,32,1461.0,1461,1461,5501218.0,5501218,5501218,DoS,2025-10-12 02:55:06.204,192.168.1.22
80,5832373,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.685827192,1944124.333,3366712.45,5831669,94,5832373,2916186.5,4123114.892,5831669,704,0,0.0,0.0,0,0,104,40,0.514370394,0.171456798,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:37:12.373,192.168.1.75
80,5189143,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.770840195,1729714.333,2995204.878,5188279,122,5189143,2594571.5,3668056.323,5188279,864,0,0.0,0.0,0,0,104,40,0.578130146,0.192710049,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:26:29.143,192.168.1.60
8080,88361,4,207,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3859.168638,79.22047057,14726.83333,35131.96001,86437,53,88361,29453.66667,50530.78279,87801,53,87060,43530.0,60679.66132,86437,623,92,72,45.26884033,33.95163024,0,195,42.625,75.57576615,5711.696429,0,1,0,48.71428571,207,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:28.361,192.168.1.161
65000,99,1,0,0,0,0.0,0.0,6,6,6.0,0.0,60606.06061,20202.0202,99.0,0.0,99,99,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,10101.0101,10101.0101,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.099,192.168.1.127
52732,4,1,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.004,192.168.1.93
51500,6231,3,43,31,6,14.3333333333,14.4337567297,0,0,0.0,0.0,6900.9789760873,481.4636494945,3115.5,4401.7397128863,6228,3,6231,3115.5,4401.7397128863,6228,3,0,0.0,0.0,0,0,60,0,481.4636494945,0.0,6,31,12.25,12.5,156.25,0,0,1,16.3333333333,43,946,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:06.231,192.168.1.223
80,5428232,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.73688818,1809410.667,3133220.46,5427342,126,5428232,2714116.0,3837081.007,5427342,890,0,0.0,0.0,0,0,104,40,0.552666135,0.184222045,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:30:28.232,192.168.1.96
51781,43,1,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,1,9.0,6,1278,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.043,192.168.1.232
21,204,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,68627.45098,14705.88235,102.0,29.69848481,123,81,204,204.0,0.0,204,204,0,0.0,0.0,0,0,64,20,9803.921569,4901.960784,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.204,192.168.1.213
80,5001748,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.799720418,1667249.333,2887024.448,5000898,128,5001748,2500874.0,3535567.847,5000898,850,0,0.0,0.0,0,0,104,40,0.599790313,0.199930104,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:23:21.748,192.168.1.7
3283,68,1,2,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.068,192.168.1.122
22,11294789,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,420.8135274,4.692429403,217207.4808,594499.7203,2319246,18,9914542,495727.1,886495.3464,2378932,496,11300000,364343.5484,738599.8867,2319246,18,680,1032,1.85926448,2.833164922,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:08:14.789,192.168.1.171
53,145872,1,49,49,49,49.0,0.0,149,149,149.0,0.0,1357.354393,13.71065043,145872.0,0.0,145872,145872,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,32,6.855325217,6.855325217,49,149,82.33333333,57.73502692,3333.333333,0,0,0,123.5,49,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:02:25.872,192.168.1.242
1213,76,1,2,2,2,2.0,0.0,6,6,6.0,0.0,105263.1579,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,13157.89474,13157.89474,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.076,192.168.1.77
21,8490675,9,107,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,34.74399856,2.826630392,369159.7826,967314.6829,3204980,3,5568550,696068.75,1310919.798,3247128,217,8490598,606471.2857,1195202.221,3204980,3,296,488,1.059986397,1.766643995,0,34,11.8,12.64911064,160.0,0,1,0,12.29166667,107,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:21:30.675,192.168.1.147
445,902,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4434.5898,300.6666667,435.0360138,803,48,902,451.0,569.9280656,854,48,0,0.0,0.0,0,0,104,40,3325.94235,1108.64745,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.902,192.168.1.97
80,4741997,4,24,6,6,6.0,0.0,0,0,0.0,0.0,5.061158832,0.843526472,1580665.667,2737175.77,4741284,248,4741997,1580665.667,2737175.77,4741284,248,0,0.0,0.0,0,0,80,0,0.843526472,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 01:19:01.997,192.168.1.173
80,5586384,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.716026682,1862128.0,3224504.447,5585465,114,5586384,2793192.0,3948870.346,5585465,919,0,0.0,0.0,0,0,104,40,0.537020012,0.179006671,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:33:06.384,192.168.1.179
58778,52,2,31,31,0,15.5,21.9203102168,6,6,6.0,0.0,711538.461538462,57692.3076923077,26.0,31.1126983722,48,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,20,38461.5384615385,19230.7692307692,0,31,17.0,16.3503312912,267.3333333333,0,0,1,22.6666666667,31,1006,0,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.052,192.168.1.246
80,5303506,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.754218059,1767835.333,3061351.024,5302779,146,5303506,2651753.0,3749116.923,5302779,727,0,0.0,0.0,0,0,104,40,0.565663544,0.188554515,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:28:23.506,192.168.1.84
80,5165217,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.774410833,1721739.0,2981392.064,5164354,99,5165217,2582608.5,3651139.501,5164354,863,0,0.0,0.0,0,0,104,40,0.580808125,0.193602708,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:26:05.217,192.168.1.147
80,73094437,8,56,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,159.4786208,0.16417118,6644948.818,20000000.0,66800000,4,73100000,10400000.0,25000000.0,66800000,4,61236,20412.0,18260.71004,35887,271,172,92,0.109447454,0.054723727,0,8760,897.1538462,2488.507044,6192667.308,0,0,1,971.9166667,56,256,229,6,20,5013.0,5013,5013,36500000.0,66800000,6248941,DDoS,2025-10-12 20:18:14.437,192.168.1.93
5959,40,1,0,0,0,0.0,0.0,6,6,6.0,0.0,150000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,25000.0,25000.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.040,192.168.1.189
22,13784097,23,2008,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,344.8176547,3.990105409,255261.0556,710630.8458,2859258,1,11800000,536658.4545,1013931.543,2917852,218,13800000,444643.9355,897353.7539,2859258,1,744,1032,1.668589535,2.321515874,0,976,84.875,186.8396554,34909.05682,0,1,0,86.41818182,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:49:44.097,192.168.1.67
17,45,1,0,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.045,192.168.1.57
6788,58,1,0,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.058,192.168.1.0
22,12933888,22,2008,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,367.4842399,4.252394949,239516.4444,655782.1478,2484123,3,11100000,526530.1905,950842.462,2532994,578,12900000,404178.7813,816608.3175,2484123,3,712,1064,1.70095798,2.551436969,0,976,84.875,186.8396554,34909.05682,0,1,0,86.41818182,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:35:33.888,192.168.1.94
53,166,2,52,26,26,26.0,0.0,42,42,42.0,0.0,819277.1084,24096.38554,55.33333333,56.35896853,115,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,12048.19277,12048.19277,26,42,32.4,8.76356092,76.8,0,0,0,40.5,52,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.166,192.168.1.148
21,9114155,9,114,28,0,12.66666667,10.58300524,34,0,12.53333333,14.54975045,33.13527145,2.633266606,396267.6087,1040995.979,3548595,3,6112493,764061.625,1442261.914,3594685,3,9114067,651004.7857,1286596.305,3548595,3,296,488,0.987474977,1.645791629,0,34,12.08,12.92903709,167.16,0,1,0,12.58333333,114,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:31:54.155,192.168.1.218
9081,45,1,2,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.045,192.168.1.120
80,5019675,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.796864339,1673225.0,2897379.803,5018831,122,5019675,2509837.5,3548252.636,5018831,844,0,0.0,0.0,0,0,104,40,0.597648254,0.199216085,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:23:39.675,192.168.1.210
80,11928686,5,30,6,6,6.0,0.0,0,0,0.0,0.0,2.514945904,0.419157651,2982171.5,5963018.352,11900000,3,11900000,2982171.5,5963018.352,11900000,3,0,0.0,0.0,0,0,100,0,0.419157651,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,1987.0,1987,1987,11900000.0,11900000,11900000,DDoS,2025-10-12 03:18:48.686,192.168.1.21
53,106506,2,94,47,47,47.0,0.0,134,134,134.0,0.0,3398.869547,37.55656958,35502.0,61446.23875,106454,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,40,40,18.77828479,18.77828479,47,134,81.8,47.6518625,2270.7,0,0,0,102.25,94,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:01:46.506,192.168.1.235
53,25529,2,78,39,39,39.0,0.0,98,98,98.0,0.0,10732.8920051706,156.68455482,8509.6666666667,14733.9788697192,25523,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,78.34227741,78.34227741,39,98,62.6,32.3156308928,1044.3,0,0,0,78.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:25.529,192.168.1.152
8080,1005963,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.89330224,5.96443408,201192.6,274520.0878,502448,639,1005242,502621.0,851.3565645,503223,502019,1005324,502662.0,717.0062761,503169,502155,92,60,2.98221704,2.98221704,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:45.963,192.168.1.183
21,10404111,9,110,26,0,12.22222222,10.05954494,34,0,12.53333333,14.54975045,28.64252409,2.306780464,452352.6522,1169892.601,3808999,3,6553022,819127.75,1486997.957,3358383,4,10400000,743146.3571,1443424.306,3808999,3,296,488,0.865042674,1.44173779,0,34,11.92,12.78319209,163.41,0,1,0,12.41666667,110,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:53:24.111,192.168.1.121
8080,1000622,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.98881096,5.99627032,200124.4,273172.1715,499467,562,1000060,500030.0,11.3137085,500038,500022,1000051,500025.5,270.8218972,500217,499834,92,60,2.99813516,2.99813516,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:40.622,192.168.1.125
80,15626,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,319.9795213,3906.5,7319.002186,14885,239,15626,3906.5,7319.002186,14885,239,0,0.0,0.0,0,0,160,0,319.9795213,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,274,-1,0,32,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:00:15.626,192.168.1.234
808,92,1,2,2,2,2.0,0.0,6,6,6.0,0.0,86956.52174,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,10869.56522,10869.56522,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.092,192.168.1.45
80,42,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,1,0.0,0,237,236,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 00:00:00.042,192.168.1.50
55005,64,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,294,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.064,192.168.1.51
22,11803885,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,402.6640382,4.490047133,226997.7885,620020.1756,2251162,3,9682894,484144.7,868638.2542,2306167,313,11800000,380766.0968,770133.0608,2251162,3,680,1032,1.779075279,2.710971854,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:16:43.885,192.168.1.109
